,Line A,Line B
1043,1.535162522,1.525374484
1044,1.490787439,1.48382401
1045,1.478557959,1.499546381
1046,1.540128209,1.492077366
1047,1.484038355,1.500553517
1048,1.480929739,1.500326761
1049,1.522340619,1.5101111
1050,1.500356356,1.497777734
1051,1.465664915,1.504771538
1052,1.488026783,1.485780221
1053,1.537966812,1.480934937
1054,1.493535067,1.535788507
1055,1.486237892,1.498471502
1056,1.495337336,1.505099909
1057,1.47253719,1.505511481
1058,1.539990704,1.494201618
1059,1.505855611,1.499250331
1060,1.512338714,1.487628701
1061,1.511762473,1.51446265
1062,1.493892974,1.494239603
1063,1.525089488,1.492099238
1064,1.500504426,1.479030751
1065,1.509637833,1.502974683
1066,1.498007728,1.499662962
1067,1.527406684,1.503736949
1068,1.477536586,1.491336106
1069,1.48692335,1.482808312
1070,1.504791134,1.49804977
1072,1.518698529,1.495528695
1073,1.492358084,1.505698246
1074,1.501166697,1.503853394
1075,1.50813882,1.484615509
1076,1.477711435,1.497607114
1077,1.524832498,1.518349128
1078,1.502383681,1.494660051
1079,1.518366971,1.505303877
1080,1.520263957,1.504879065
1081,1.514259944,1.488416796
1082,1.502269878,1.518907133
1083,1.519915517,1.491084168
1084,1.512507665,1.495594191
1085,1.504368602,1.480631327
1086,1.52125158,1.51002865
1087,1.516752725,1.475197013
1088,1.455403466,1.504475909
1089,1.510491405,1.489496939
1090,1.539615899,1.504363074
1091,1.478281378,1.496458364
1092,1.489286319,1.495411729
1093,1.513316589,1.478960359
1094,1.531923071,1.497422848
1095,1.496021639,1.499606928
1096,1.481875136,1.498232195
1097,1.50432132,1.511449133
1098,1.526975663,1.477646693
1099,1.518731394,1.474573366
1100,1.496167478,1.499272431
1101,1.508111449,1.495114262
1102,1.507553991,1.498625242
1103,1.486963107,1.497929191
1104,1.481666221,1.519244299
1105,1.466797053,1.511822651
1106,1.507642002,1.496465266
1107,1.520437626,1.491575138
1108,1.491268635,1.510726874
1109,1.486050437,1.516907482
1110,1.480912678,1.483467647
1111,1.483692878,1.479993401
1112,1.527908434,1.506073214
1113,1.490577038,1.500259369
1114,1.484778355,1.493820183
1115,1.492094221,1.491391808
1116,1.496048714,1.505995503
1118,1.496066469,1.492372108
1119,1.52006181,1.492262884
1120,1.484390679,1.493463893
1121,1.5384882,1.500732507
1122,1.499314491,1.492781191
1123,1.441209209,1.512104545
1124,1.537651505,1.507882166
1125,1.508001151,1.497346417
1127,1.488595648,1.494190922
1128,1.529744055,1.515103637
1129,1.492727859,1.494419105
1130,1.468507424,1.477718485
1131,1.500155708,1.508020498
1132,1.494079179,1.481318016
1133,1.513418182,1.487130666
1134,1.518179118,1.495851238
1136,1.489952722,1.506300794
1137,1.494278753,1.48146126
1138,1.478431535,1.494266202
1139,1.494121012,1.498926151
1140,1.509943013,1.510809027
1141,1.49608247,1.480964177
1142,1.477359947,1.497082249
1143,1.492861702,1.510087565
1144,1.503872715,1.497209193
1145,1.522115879,1.5039183
1146,1.527886382,1.502726845
1147,1.513813604,1.487265616
1148,1.486695822,1.488169467
1149,1.503314885,1.492639276
1150,1.501758634,1.493208018
1151,1.516785147,1.492287163
1152,1.522028028,1.504603248
1153,1.47844308,1.479987276
1154,1.491877547,1.486099341
1155,1.530480095,1.482563992
1156,1.515509746,1.496018825
1157,1.505447618,1.489540555
1158,1.501730628,1.49658766
1159,1.451030375,1.502836263
1160,1.500259042,1.497876976
1161,1.50428389,1.488715277
1162,1.531852144,1.494772747
1163,1.504624777,1.505807898
1164,1.516602747,1.490278681
1165,1.502347067,1.510014045
1166,1.566009599,1.494819394
1167,1.506169114,1.486702507
1168,1.484685585,1.520644047
1170,1.500671981,1.518333058
1171,1.513348069,1.506637177
1172,1.469067902,1.502111614
1173,1.528285612,1.49073246
1174,1.518636614,1.500907971
1175,1.502602209,1.504774661
1176,1.497857518,1.494257776
1177,1.493751903,1.498256164
1178,1.519843754,1.495502891
1180,1.486217493,1.494049375
1181,1.507043161,1.498430743
1182,1.499334166,1.500471569
1183,1.469320934,1.49552861
1184,1.508591676,1.489239473
1185,1.498395936,1.481711722
1186,1.510685515,1.508264771
1187,1.519313602,1.489938538
1188,1.505757784,1.491554089
1189,1.490775812,1.483013133
1190,1.475653772,1.487924482
1191,1.546298025,1.500117625
1192,1.483264207,1.487431133
1193,1.496556158,1.495729648
1194,1.516003782,1.49317794
1195,1.493107333,1.507052057
1196,1.494220522,1.490789876
1197,1.54141817,1.492929851
1198,1.519173724,1.505988409
1199,1.513230573,1.49765185
1200,1.496964243,1.47975892
1201,1.540267143,1.487491643
1202,1.501745329,1.489661105
1203,1.530154961,1.511975845
1204,1.518657624,1.499092626
1205,1.504327277,1.505041024
1206,1.501425868,1.523290729
1207,1.480630033,1.497865769
1208,1.492760452,1.507640195
1209,1.493344054,1.50931539
1210,1.523335251,1.482788843
1211,1.489971258,1.490986223
1212,1.472264842,1.510935381
1213,1.500486893,1.508939186
1214,1.536738067,1.502339393
1215,1.511585428,1.503087767
1216,1.512622397,1.493538706
1217,1.505695298,1.493113393
1218,1.53296085,1.491628401
1219,1.505776867,1.494333656
1220,1.492952102,1.5019091
1221,1.520555865,1.517790047
1222,1.492592402,1.503804549
1223,1.528488533,1.503529569
1224,1.503083376,1.50629661
1225,1.497416634,1.470558842
1226,1.538660317,1.511677925
1227,1.481586447,1.491446622
1228,1.477082212,1.508332523
1229,1.508322632,1.503160615
1230,1.502464652,1.504316676
1231,1.511659297,1.492357164
1232,1.517525607,1.494279571
1233,1.515086482,1.488915035
1235,1.48362216,1.512078967
1236,1.489069056,1.503133574
1237,1.470392374,1.501796053
1238,1.474489668,1.517913912
1239,1.490156543,1.494729561
1240,1.492304389,1.503300998
1241,1.499262815,1.491513407
1242,1.495922586,1.502879753
1243,1.505708383,1.504230605
1244,1.501129811,1.481750285
1245,1.458381975,1.497834964
1246,1.502101459,1.502759916
1247,1.517742901,1.497466293
1248,1.495975176,1.49989496
1249,1.504735881,1.510111464
1250,1.487152534,1.480026246
1251,1.526827071,1.497007115
1252,1.476164013,1.511005036
1253,1.475311877,1.522075164
1254,1.519379544,1.508111171
1255,1.524694564,1.514369192
1256,1.521945697,1.497570192
1257,1.494101111,1.487491215
1258,1.506968771,1.485975072
1259,1.496343581,1.510154866
1260,1.538276986,1.508956987
1261,1.477511178,1.511829745
1262,1.486688504,1.497908594
1263,1.506459202,1.495498169
1264,1.467305592,1.493523533
1265,1.501877754,1.503508813
1267,1.474350021,1.497628476
1268,1.484643571,1.510930894
1269,1.497647054,1.506469043
1270,1.50633828,1.518406345
1271,1.497852532,1.496901167
1272,1.513930959,1.487744843
1273,1.552919565,1.492206687
1274,1.494920445,1.495715987
1275,1.523515037,1.487335926
1277,1.499304566,1.491024757
1278,1.50019407,1.503448927
1279,1.528304726,1.508398505
1280,1.524489189,1.492037666
1282,1.490611756,1.504568079
1283,1.490781969,1.491886649
1284,1.519667222,1.478370393
1285,1.500648077,1.495336946
1286,1.53096714,1.52052333
1287,1.486942505,1.476507639
1288,1.485644855,1.502740475
1289,1.514354386,1.485241832
1290,1.518804053,1.516550021
1291,1.483625101,1.49919221
1292,1.499211234,1.479391833
1293,1.504753313,1.496379702
1294,1.498935749,1.474061118
1295,1.517958774,1.522233298
1296,1.507300502,1.49729393
1297,1.510857335,1.493111539
1298,1.513377629,1.493755652
1299,1.472881328,1.496200538
1300,1.490205767,1.499998799
1301,1.533761993,1.494206374
1303,1.465034726,1.506564148
1304,1.535478661,1.497401669
1305,1.502590939,1.496353829
1306,1.526439649,1.5072527
1307,1.518585875,1.509595712
1308,1.466420273,1.515071898
1309,1.491720549,1.485168185
1310,1.535499319,1.50348224
1311,1.520742182,1.500286336
1312,1.484978568,1.494779748
1313,1.516266001,1.51271965
1314,1.475906853,1.496781153
1315,1.529071909,1.505881369
1316,1.495814114,1.491155195
1317,1.527117971,1.488616438
1318,1.52691854,1.493112822
1319,1.503695247,1.496979495
1320,1.532998608,1.491404182
1321,1.504843643,1.48633181
1322,1.516113387,1.515516553
1324,1.486858406,1.487520344
1325,1.50660499,1.486324396
1327,1.51267912,1.510529378
1328,1.512647839,1.498824267
1329,1.503662482,1.493107765
1330,1.478715868,1.502158298
1331,1.478175144,1.498392688
1332,1.485088269,1.50983473
1333,1.518483573,1.481247749
1334,1.506872396,1.506860007
1335,1.48984875,1.500965886
1336,1.472342951,1.507489093
1337,1.48067181,1.513596449
1338,1.506555925,1.49661062
1339,1.472881896,1.502665492
1340,1.47794139,1.500971014
1341,1.501525725,1.490430266
1344,1.471558511,1.517170482
1345,1.495225057,1.494240947
1347,1.491031338,1.49508743
1348,1.49839991,1.486094448
1349,1.524164166,1.513814295
1350,1.497289022,1.479804735
1351,1.523842283,1.4888489
1352,1.492859469,1.499858389
1353,1.499871982,1.491753686
1354,1.551243497,1.509967661
1355,1.504053772,1.498711592
1356,1.494346424,1.51351863
1357,1.524862875,1.484110442
1358,1.485018388,1.495316268
1359,1.521477781,1.491158822
1360,1.509178203,1.506386702
1361,1.483914091,1.497057897
1362,1.474471018,1.487782691
1363,1.501557435,1.481737699
1364,1.519578579,1.474954891
1365,1.506014882,1.496710889
1366,1.490514565,1.506749498
1367,1.533366118,1.511760199
1368,1.503355873,1.482093986
1369,1.538826822,1.502497618
1370,1.484731197,1.490575152
1371,1.510979945,1.494427017
1372,1.485447663,1.51853184
1373,1.509641739,1.51216846
1374,1.472150208,1.506402687
1375,1.463444098,1.493600447
1376,1.506938936,1.485127413
1377,1.507357688,1.502382106
1378,1.487358995,1.488117919
1379,1.480572475,1.500100468
1380,1.488938939,1.499934962
1381,1.4846543,1.499379554
1383,1.515676333,1.521702817
1384,1.508813169,1.494407886
1385,1.491633236,1.490625409
1386,1.493007267,1.503461024
1388,1.478815576,1.496852214
1389,1.502292074,1.492331609
1390,1.513112147,1.481422057
1391,1.533144031,1.506022102
1392,1.449884062,1.481662097
1393,1.496545915,1.499168512
1394,1.508979744,1.501753894
1395,1.510545926,1.496740218
1396,1.497981889,1.501892311
1397,1.499854762,1.499603508
1398,1.52013398,1.495451513
1399,1.489339996,1.480404098
1400,1.518480465,1.50751025
1401,1.533399965,1.461138013
1402,1.489882508,1.494262809
1403,1.496234935,1.496653164
1404,1.497395125,1.492721337
1405,1.516283573,1.508396599
1406,1.521696562,1.486369665
1407,1.487367842,1.492965224
1408,1.50693741,1.496156382
1409,1.501228808,1.495306245
1410,1.526796522,1.492218977
1411,1.499516529,1.496372327
1412,1.477339012,1.513493392
1413,1.512798795,1.485398049
1414,1.495444887,1.522828019
1415,1.480137668,1.490369053
1416,1.524775836,1.510164519
1417,1.533698036,1.490566335
1418,1.484247418,1.471701768
1419,1.49330188,1.496581695
1420,1.521864634,1.502197259
1421,1.459206513,1.492121328
1422,1.501541443,1.496376814
1423,1.499002535,1.486064686
1424,1.471719275,1.513123196
1425,1.486899613,1.502624723
1426,1.482201871,1.502176599
1427,1.521092861,1.49978524
1428,1.54680791,1.504308167
1429,1.479321977,1.518916809
1430,1.490522534,1.478637765
1431,1.497153485,1.516150018
1432,1.482841062,1.498432752
1433,1.514436267,1.514343762
1434,1.490744197,1.513554586
1435,1.510032539,1.498446925
1436,1.495514741,1.499412411
1438,1.500773417,1.504755265
1439,1.482202856,1.500875495
1440,1.484730239,1.480542775
1441,1.493537146,1.527911932
1442,1.466314689,1.505883839
1443,1.463597289,1.502020195
1444,1.510486565,1.511672031
1445,1.486716745,1.479959643
1446,1.46067039,1.472165602
1447,1.539778113,1.500572759
1448,1.512118773,1.511818935
1449,1.500575083,1.502247754
1450,1.464523449,1.464659441
1451,1.482921829,1.506093969
1452,1.502507713,1.513661085
1453,1.5077173,1.499990195
1454,1.466430946,1.509099952
1455,1.462842335,1.494818163
1456,1.517615771,1.48984429
1457,1.525959459,1.505640647
1458,1.511465328,1.491028541
1459,1.499290599,1.512220428
1460,1.525839175,1.491112785
1461,1.481636645,1.502993711
1462,1.484796988,1.486859395
1463,1.486134953,1.52181696
1464,1.504677002,1.4901329
1465,1.495319481,1.515709105
1466,1.51439297,1.49830037
1467,1.471470401,1.510243217
1468,1.53847571,1.495581234
1469,1.48553932,1.488273549
1470,1.515321479,1.488677348
1471,1.503828954,1.484365701
1472,1.504589784,1.504743818
1473,1.50286315,1.498875821
1474,1.495345461,1.478524255
1475,1.490182267,1.484032518
1476,1.512934793,1.493605964
1477,1.51824486,1.498813136
1478,1.493377447,1.46616424
1479,1.495834156,1.502522289
1480,1.519497958,1.49433475
1481,1.516485474,1.498397381
1482,1.491681749,1.494976557
1483,1.487249389,1.495697399
1484,1.546347302,1.50183991
1485,1.5225615,1.498707426
1486,1.482862506,1.5054277
1487,1.501901838,1.506584894
1488,1.508689224,1.493883428
1489,1.519109571,1.484592666
1490,1.535524183,1.502967679
1492,1.464314375,1.506230927
1494,1.51568903,1.493371278
1495,1.485938483,1.498334302
1496,1.507113092,1.507142093
1498,1.505287161,1.505380492
1499,1.529861036,1.4812475
1500,1.484598039,1.491568961
1501,1.488507518,1.493953712
1502,1.529203199,1.497225729
1503,1.484357669,1.490267554
1504,1.517166476,1.507518687
1505,1.506837535,1.508031999
1506,1.490471789,1.464224864
1507,1.489623402,1.494041585
1508,1.50151731,1.501179561
1509,1.508154357,1.520355153
1510,1.497931313,1.500493131
1511,1.483731325,1.516687823
1512,1.521817374,1.49767286
1513,1.478201118,1.493250479
1514,1.485252641,1.510534417
1515,1.495496578,1.513987223
1516,1.502080935,1.468084301
1517,1.487914473,1.50432361
1519,1.490633311,1.504437549
1520,1.512439007,1.494326633
1521,1.512074161,1.502579058
1522,1.520069109,1.509321803
1523,1.528394539,1.486139888
1524,1.504582386,1.496420244
1525,1.503724036,1.4752265
1526,1.520286095,1.495562051
1527,1.494465021,1.49206567
1528,1.491929311,1.500214442
1531,1.499717494,1.503268957
1532,1.504555125,1.518389428
1533,1.516941666,1.501969483
1534,1.520543094,1.500698521
1535,1.488188693,1.498740035
1536,1.54962081,1.503927452
1537,1.494999095,1.522727167
1538,1.461948469,1.496634017
1539,1.488673891,1.520269365
1540,1.523849218,1.486062613
1541,1.488206553,1.504407853
1542,1.49524481,1.489127097
1543,1.506403942,1.501038005
1544,1.497047704,1.520079917
1545,1.493133061,1.500006084
1546,1.508276843,1.498163961
1547,1.489894204,1.493226333
1548,1.502012034,1.491178299
1549,1.5118941,1.481939723
1550,1.511528934,1.488134831
1551,1.54284722,1.499546036
1552,1.498989988,1.494949855
1553,1.489832994,1.499447437
1554,1.501705708,1.508719012
1555,1.513267052,1.500333659
1556,1.54926129,1.502718171
1557,1.519305868,1.490924676
1558,1.495266903,1.515750437
1559,1.504716324,1.495115039
1560,1.521907951,1.487373186
1561,1.527555061,1.472802309
1562,1.457590028,1.487825669
1563,1.514989718,1.504786511
1564,1.510603182,1.491263218
1565,1.492283349,1.492898194
1566,1.514201363,1.499697858
1567,1.488184701,1.504533
1568,1.522304803,1.488447368
1570,1.480462294,1.495412972
1571,1.483299662,1.498981845
1572,1.510033476,1.477459886
1573,1.492234123,1.501487963
1574,1.477363038,1.503759026
1575,1.555215088,1.490567064
1576,1.505595186,1.492481847
1577,1.499693341,1.524802945
1579,1.521082385,1.499283646
1580,1.501612285,1.499277719
1581,1.487786779,1.493857473
1582,1.492421891,1.503867323
1583,1.482379687,1.497049212
1584,1.499807117,1.497888629
1585,1.51446451,1.497173425
1586,1.499371501,1.49770972
1587,1.491850489,1.495472483
1588,1.509154331,1.496759025
1589,1.486151043,1.497893122
1590,1.516188252,1.490852296
1591,1.477374339,1.502514489
1592,1.515121329,1.493620667
1593,1.516605916,1.500582526
1594,1.503052223,1.490611256
1595,1.47641939,1.493669344
1596,1.531382243,1.511687156
1597,1.495323845,1.496056862
1598,1.498325194,1.511120715
1599,1.471161425,1.505059146
1600,1.520067179,1.495332359
1601,1.45968104,1.472055225
1602,1.538987011,1.507681375
1603,1.513819529,1.50455032
1604,1.489466573,1.492985887
1605,1.545194189,1.510960995
1606,1.499704706,1.486345258
1607,1.4987981,1.498275815
1608,1.48873507,1.501905424
1609,1.497705841,1.481840041
1610,1.487422019,1.489808129
1611,1.516296928,1.492415862
1613,1.486405857,1.506859655
1614,1.506314652,1.486747045
1615,1.506557674,1.507292116
1616,1.544860238,1.497870519
1617,1.5026873,1.507088332
1618,1.551552611,1.483312912
1619,1.484969095,1.502573349
1620,1.543982168,1.5009035
1621,1.504428558,1.491602652
1622,1.505887908,1.5041849
1623,1.527522871,1.484180292
